Latitude,Longitude,Elevation,Distance,Direction,Koppen
44.42,134.42,299,98.622912832691,122.400904764271,Dfc
44.15,135.28,50,27.4270489744815,148.299792256231,Dfb
44.22,135.51,34,12.7579466125938,110.351212052046,Dwb
43.07,131.54,184,10.5225352293381,198.013343291885,Dwb
43.52,131.43,61,37.315022417856,122.303417803293,Dwb
43.33,131.53,22,21.6272265147699,140.404801193633,Dwb
42.39,130.48,36,16.6295678807032,209.661479490818,Dwb
42.48,132.52,121,32.4471735977876,333.060962995298,Dwb
43.22,132.1,46,4.44779706578278,180,Dwb
43.16,132.03,82,3.29677396577248,132.410359121003,Dwb
43.58,133.04,190,64.5248061295037,241.390957916012,Dfb
43.09,133.01,202,31.3288547946189,196.64087058669,Dwb
42.54,133.54,34,28.4336126432621,339.852469783932,Dwb
43.35,134.1,503,30.6729723594864,154.943246741478,Dwb
43.26,134.46,25,7.85989224449068,124.436376933839,Dwb
53.15,141.55,4,9.28601975254163,291.1051309348,Dfc
53.34,142.56,8,10.3001478447562,295.639188723123,Dfc
53.34,142.45,4,4.87299917711099,335.899275509049,Dfc
52.13,141.38,7,2.94783327607138,67.8233030644422,Dfc
52.22,143.11,6,2.04364442636319,89.988144466261,Dfc
51.36,141.54,14,36.4236743500063,37.3392836202182,Dfb
51.55,143.08,34,9.7449401006731,96.4972014777958,Dfc
51.08,142.4,65,28.8703467417614,328.008657463129,Dfb
51.06,143.33,15,18.0216058106743,75.6143315472039,Dfc
50.54,142.1,31,5.27069164688001,212.463999649179,Dfc
50.03,142.1,4,6.61528119030491,59.6868414020527,Dfb
50.44,142.43,95,21.6062180283414,252.125713412538,Dfb
50.24,143.46,8,25.3073246915541,63.8127786961838,Dfc
50.14,142.35,175,12.1152808451319,270.065247106059,Dfb
49.05,142.04,53,3.64054874932125,203.616018622399,Dfc
49.13,143.06,4,6.71043511721203,240.221034986592,Dfc
48.39,144.4,33,39.427617666528,28.9439651470926,Dfc
48.39,142.51,38,12.3979091776672,116.587708953975,Dfc
47.59,142.12,19,14.3432873917782,328.550522561434,Dfc
47.03,142.03,44,5.61121756184455,187.770132310497,Dfb
47.2,142.48,42,33.6512274729895,250.858984133945,Dfb
46.37,141.57,6,22.2757811126454,87.0338004048522,Dfb
46.55,142.44,31,3.66956677323319,335.382710751283,Dfb
46.38,142.51,34,15.7779410738561,304.380501707203,Dfb
46.13,143.27,21,12.8219608606286,64.2489708728285,Dfb
44.01,145.52,40,8.66704968723125,112.60208139635,Dfc
43.45,146.4,65,18.6023490613205,287.465603294924,Dfb
45.16,147.58,38,6.67169559867311,180,Dfb
46.12,150.3,70,9.5109513370709,76.4343787355683,Dfc
46.51,151.52,26,37.7599807778085,37.2272744563375,Dfc
48.03,153.15,68,11.2872154003519,46.3607852562077,ET
50.52,156.4,48,15.6311835267139,5.17454082535829,Dfc
50.41,156.08,23,10.8717242287358,22.9759585785549,Dfc
50,155.23,16,6.70982473624406,353.892772123719,ET
58.3,159.1,7,13.5458487988743,350.09855545264,Dfc
57.04,156.5,8,3.2860604571226,47.3916715702196,Dfc
59.19,160.5,28,20.1835052957537,325.814458950526,Dfc
56.13,162.28,27,6.29518570370573,280.215325242373,Dsc
55.35,155.35,4,18.9857161636101,49.7963710945748,Dfc
55.07,159.04,100,118.075109858098,142.72337278425,Dfc
54.05,159.57,26,25.3961901381366,107.697967155162,Dfc
54.36,161.1,15,25.0031212990045,11.899635311958,Dfc
52.58,158.45,24,4.88753854179021,335.521137653542,ET
52.56,156.34,27,3.50148629224401,230.586262870064,Dfc
52.4,156.14,6,15.1122131425017,63.7226145469267,Dfc
52.59,158.39,24,3.90282950566999,31.258666258303,ET
51.29,156.29,29,17.4183658842629,86.2423380953314,Dsc
51.47,158.02,18,18.4677124653277,311.554884239978,Dsc
55.12,165.59,6,23.15321907285,47.6398427482571,Dfc
52.07,23.41,144,349.788412641783,335.017487058334,Dfb
52.07,26.08,144,455.420477192913,315.663567572412,Dfb
52.13,27.53,138,524.653673158392,308.478488012098,Dfb
52.02,29.11,173,608.524685456023,162.275254160774,Dfb
52.15,29.5,140,614.979578490461,165.348978914534,Dfb
52.27,31,127,609.467831738718,173.538895612142,Dfb
52.11,32.35,160,589.116164920181,183.336730666922,Dfb
52.03,33.57,189,591.739103869153,192.41662142253,Dfb
51.4,25.16,152,473.921604695031,326.784530694297,Dfb
51.21,26.37,153,540.445350544187,321.439646759113,Dfb
51.29,31.17,137,499.872585944535,173.613740686042,Dfb
51.34,31.58,143,503.139766556116,177.2232928996,Dfb
51.41,33.55,180,524.285235128578,193.869009425369,Dfb
51.13,24.41,176,473.963529518452,333.468965782139,Dfb
50.5,24.19,193,526.80536726486,323.588575461361,Dfb
50.45,25.2,196,566.568022171563,332.425376208573,Dfb
51.19,28.47,171,538.998865290331,154.276995115217,Dfb
50.57,28.39,189,479.841444075653,155.238343262711,Dfb
50.42,29.35,132,435.559507578548,157.475982119146,Dfb
51.17,30.14,127,498.700038087776,167.645303439222,Dfb
50.57,30.53,104,427.892482418214,169.638252906736,Dfb
51.03,31.54,126,468.867287557188,176.647729388318,Dfb
51.14,33.12,149,488.524500421367,190.964012581246,Dfb
50.46,33.27,169,417.05904495445,194.483599813558,Dfb
51.09,34.2,156,503.560709506976,200.353246846109,Dfb
50.53,34.47,174,443.671173712959,165.343007066398,Dfb
50.15,23.38,249,528.179229988829,330.493747855277,Dfb
50.06,24.21,228,567.710973139724,326.413420018378,Dfb
50.06,25.09,227,554.202015810854,135.655082774416,Dfb
50.35,26.08,234,533.517502859346,144.271193485658,Dfb
50.36,27.37,218,487.481468013442,154.141883427414,Dfb
50.1,27.03,278,473.341850782937,149.719994049466,Dfb
50.16,28.38,227,439.184667765764,152.658918826529,Dfb
50.05,29.55,209,392.111507706888,157.255885918772,Dfb
50.24,30.27,168,395.929399529363,165.854337293963,Dfb
50.2,30.58,119,386.802005834142,169.100059436928,Dfb
50.13,31.48,128,369.353381892879,175.033618807466,Dfb
50.35,32.23,132,393.266771078367,183.663072107904,Dfb
50.22,33.16,127,389.269684228217,194.265970743368,Dfb
50.22,33.59,156,397.99698973735,198.86024962155,Dfb
50.01,33,156,363.87220009101,193.304939152551,Dfb
50.35,34.29,142,427.908010835491,162.875273127308,Dfb
49.48,23.09,216,585.238417536233,335.642579901694,Dfb
49.56,23.23,229,581.432746951873,334.484124665071,Dfb
49.49,23.57,325,598.940213238656,122.769033251729,Dfb
49.21,23.33,276,597.80791716107,119.702432682126,Dfb
49.26,24.57,301,524.653489816939,125.507959008566,Dfb
49.34,25.36,324,485.111131703724,130.91240077013,Dfb
49.58,26.15,282,463.340417840419,138.652071511086,Dfb
49.24,26.59,351,413.927172901175,138.857107004011,Dfb
49.5,28.53,238,367.049158070752,160.328990223852,Dfb
49.47,30.11,179,317.371837964326,159.927822168266,Dfb
49.4,31,155,294.076351312237,171.959553707744,Dfb
49.41,32.02,97,288.132500274408,181.816598519328,Dfb
49.26,32.04,107,271.515055391842,182.249190082004,Dfb
49.37,33.16,91,298.577315692906,198.735019188099,Dfb
49.36,34.33,159,323.213527517158,157.650186965308,Dfb
49.15,23.51,306,583.138864725029,119.907737015937,Dfb
48.54,22.28,195,634.107232789167,115.72407271781,Cfb
49.02,23.31,549,588.914513944897,117.836713873901,Dfb
48.44,22.28,198,629.360420031091,114.815062952074,Dfb
49.01,24.22,285,530.639301877515,121.209996875466,Dfb
48.54,24.42,276,492.081320359234,117.683161029904,Dfb
49.01,25.47,279,455.57410035918,128.173621707379,Dfb
48.4,26.35,228,363.040275112026,126.805373314898,Dfb
48.51,27.16,277,326.011204070171,135.478037850606,Dfb
49.14,28.28,298,336.895437447723,154.935349059642,Dfb
49.15,29.14,299,314.293379116535,152.810285966586,Dfb
48.48,29.24,211,243.120394720058,163.49919754559,Dfb
49.15,30.06,224,285.627369920978,156.756041187012,Dfb
49.05,30.53,125,263.390095468605,163.018643397353,Dfb
48.46,30.14,216,214.251037674305,150.157667323922,Dfb
49.08,31.42,168,253.82894211457,171.724957119581,Dfb
49.04,32.4,124,249.646146372292,188.767920274882,Dfb
48.43,32.4,181,182.902219102489,192.007099237333,Dfb
49.03,33.15,84,262.789606585533,201.223523746399,Dfb
49.02,33.26,80,264.779419743894,203.010516030385,Dfb
49.09,34.12,118,299.478429159222,163.666528403545,Dfb
48.38,22.16,118,634.682432210146,113.846277460462,Dfb
48.16,24.22,731,487.608178221683,112.332382294592,Dfc
48.32,25.02,298,441.511981910706,118.015769246869,Dfb
47.52,25.13,762,393.870318221037,117.012204019323,Dfc
48.22,25.54,246,402.427581028446,119.597230475476,Dfb
48.27,27.47,79,290.938264112486,135.253124726787,Dfb
48.22,27.06,238,309.47641600916,130.237278576007,Dfb
48.09,28.18,173,240.924094322989,141.384458059305,Dfb
48.03,28.42,154,224.808532089547,144.059789882705,Dfb
48.03,30.51,103,159.143834282462,150.471616334414,Dfb
48.15,31.25,211,153.888631565153,171.749006088558,Dfb
48.29,32.15,172,164.529397028402,186.639959094321,Dfb
48.03,32.12,143,135.55980453229,187.093866943763,Dfb
48.26,33.54,119,201.964434616892,218.162011131147,Dfb
47.44,27.55,104,229.13250816444,121.325117116762,Cfb
47.2,28,207,186.335554310088,120.10734313174,Cfb
47.42,29.08,199,140.919362209858,144.757977607785,Dfb
47.51,30.16,182,118.475199179039,146.331202297313,Dfb
47.34,31.2,33,67.3849817600082,157.40516470246,Dfb
47.25,32.28,84,55.8165368338894,211.199800069537,Dfa
43.02,33.13,125,113.066641987534,169.475132727455,Cfb
47.35,34.24,56,120.297027523322,141.423980542556,Dfa
47.01,28.52,180,141.705410761028,121.140693482823,Dfb
47.01,30.45,73,60.6425589928976,141.86204179691,Dfb
46.51,30.05,152,16.0158515514176,154.464602460881,Dfb
46.26,30.46,35,3.07514889924123,270.014449693138,Cfa
46.58,31.58,52,4.44779706578207,180,Dfa
47.19,33.17,56,97.9721091855111,222.780793279163,Dfb
46.48,33.31,25,38.0008308518133,185.818398061413,Cfa
46.51,34.24,54,50.9235254759573,135.935334763476,Dfa
46.28,28.15,34,127.259494090863,113.153602934715,Cfb
46.18,28.4,136,105.234714973554,111.90341654682,Cfb
45.54,28.11,39,88.8781752080613,138.379811810817,Dfb
45.22,28.52,30,41.0123982790322,139.268736443484,Cfa
46.5,29.37,43,58.7174156354351,107.372962693057,Dfb
46.01,29.4,14,29.1704949746714,136.313851192642,Cfb
46.4,32.37,48,7.05675872081156,340.995884276781,Cfa
46.12,32.18,5,2.22389853289104,0,Cfa
46.1,34.49,15,13.3656973350613,176.685738888366,Cfa
46.27,33.53,28,23.4649495944707,185.661309952454,Dfa
46.03,33.27,12,8.68712144483209,333.654923976422,Cfa
45.27,33.36,15,11.0558523872489,154.826311188177,BSk
45.31,32.42,6,7.08835813578826,61.8977022413248,BSk
45.11,33.22,3,4.57997481978738,43.237161169713,BSk
45.43,34.24,8,44.3888916279442,47.2909156874037,Cfa
45.39,34.12,37,54.3747147324211,50.4661337818575,Cfa
44.5,33.57,170,11.4083681715955,141.205505204154,Cfb
44.41,34.08,181,1.93901693823543,304.99887634632,Cfb
44.41,34.25,5,10.2869190259515,346.626771927247,Cfb
45.21,34.57,18,42.7360589850692,63.5738987266474,Cfa
45.27,34.44,20,49.9905520460677,75.6171003047898,Cfa
45.03,34.36,183,35.2270171353761,156.197808087185,Cfa
45.1,35.23,37,18.052541548434,89.9185408641589,Cfa
45.02,35.23,26,13.9112556945719,196.444948954229,Cfa
45.28,35.52,101,5.19386124466276,64.6266786546775,Cfa
45.24,36.25,49,13.4926215282023,80.4526727056584,Cfa
44.3,34.1,72,13.3433911973476,0,Cfb
44.41,33.34,85,19.1675346503563,9.51359671230358,Cfb
44.28,34.04,1180,15.6483056482867,5.82581150658945,Cfb
52.19,36.18,251,574.858258894452,169.3637771111,Dfb
51.46,36.1,247,496.525913364542,166.94881051613,Dfb
51.5,41.29,148,493.786830102802,198.088685827124,Dfb
52.15,43.47,211,622.095566484501,210.734293192541,Dfb
52.17,45.24,198,694.443200417915,220.537983105117,Dfb
51.52,45.02,185,630.628564620289,223.570140235353,Dfb
52.2,46.22,292,742.296171337951,225.027283938742,Dfb
52.3,48.05,89,842.978119357395,231.82304511054,Dfb
52,48.48,43,846.709595448018,235.147448041272,Dfb
51.13,36.17,196,459.692156501657,166.564646395427,Dfb
51.18,37.53,218,447.728547080442,166.241607364577,Dfb
51.42,39.1,154,462.71580077766,178.503405124801,Dfb
51.42,39.13,149,462.666560504013,178.783933925662,Dfb
51.03,40.42,194,427.596773418547,191.821527457975,Dfb
51.22,42.05,106,484.594069409947,205.768049151695,Dfb
51.33,43.09,154,530.823426208281,213.005510568213,Dfb
51.38,45.27,190,631.757498763308,225.870578017217,Dfb
51.34,46.02,156,667.392136114159,229.81874266118,Dfa
51.2,48.21,106,782.917508351345,239.468199223818,Dfa
51.12,49.45,88,854.827680789667,243.836315281767,Dfb
50.48,35.47,222,406.340010039436,156.844563961406,Dfb
50.45,37.52,127,369.593998016229,163.137651137007,Dfb
50.35,36.35,122,372.461338940968,165.517309186115,Dfb
51,39.3,118,415.879191381254,180.416172095799,Dfb
51.29,40.25,159,453.822700073267,189.483032455132,Dfb
50.48,42,110,410.248639710664,210.276756573158,Dfb
50.25,41.03,93,356.868849285112,201.988944555274,Dfb
50.57,43.45,120,478.60247569138,221.353447535654,Dfb
50.32,42.41,96,411.041890228825,215.340329716053,Dfb
50.5,44.34,122,517.26233360572,227.814923813954,Dfb
50.22,44.07,102,482.250460706719,228.809776688109,Dfb
50.57,46.58,49,648.826893895775,238.270806070011,Dfa
49.52,36.08,152,291.045499395531,157.033133740716,Dfb
50.1,35.32,203,372.645382378481,152.664510353741,Dfb
49.51,35.14,178,322.423606854187,169.08044597077,Dfb
50.1,37.21,214,334.691267993413,175.197809748293,Dfb
49.39,37.39,83,255.024531536633,176.766342023705,Dfb
50.13,38.06,112,325.593268817937,168.226439740836,Dfb
49.56,40.34,83,267.876038674659,197.717549630137,Dfb
49.48,41.09,72,281.421428323556,209.393328566383,Dfb
49.48,43.4,119,392.913755142503,232.65155805077,Dfa
49.34,42.45,200,330.356211557866,226.774004162632,Dfb
50.05,45.25,120,538.100472756553,237.090025794684,Dfa
50.03,46.53,36,616.171577886823,242.795940458281,Dfa
49.46,47.45,18,652.249904882812,251.08605011918,BSk
50.09,48.33,25,735.917374949639,248.166731925776,Dfa
49.4,49.29,10,778.032322557662,256.002140443065,BSk
49.23,35.27,161,290.092148549746,169.844681723353,Dfb
48.49,35.1,132,213.016018299658,162.483095696042,Dfb
48.54,36.19,177,190.80453199794,146.533773721257,Dfb
49.11,37.18,79,225.465678754284,172.281056425095,Dfb
49.25,38.1,91,229.846871470569,163.987641994221,Dfb
49.17,38.55,64,214.338231932158,172.106198031842,Dfb
49.23,40.09,188,227.509018062433,195.983507155978,Dfb
49.13,39.35,65,208.041450526404,181.871176472915,Dfb
48.56,40.23,153,161.621521955083,206.932667645553,Dfb
49.13,41.5,91,266.064706911719,219.446880800372,Dfb
49.08,46.51,11,574.188102501313,252.102341218579,BSk
48.32,35.5,91,187.519899952369,169.683048256867,Dfb
48.22,35.05,142,185.926841500084,158.57094970845,Dfb
48.08,36.14,176,148.99369845698,165.798433923007,Dfb
48.36,37.59,125,140.107603507541,180.309565163967,Dfb
48.36,36.33,125,168.428792457616,145.821230649498,Dfb
48.04,37.46,226,104.910175715287,175.032890396446,Dfb
48.36,39.16,62,122.542141937535,176.469112204064,Dfb
48.21,38.26,334,115.930585664406,170.997825813653,Dfb
48.2,40.17,57,124.727284159583,213.408052368263,Dfa
48.05,39.3,303,87.8950643352194,181.968169790476,Dfb
48.21,41.52,90,199.29812979329,238.834354025002,Dfa
48.22,43.06,77,303.504777912755,250.8242886465,Dfa
48.41,44.21,145,390.89156121828,252.755888198663,Dfa
48.04,46.07,6,517.2598684776,262.87973050573,BSk
48.13,46.44,35,545.796378601445,262.464593232699,BSk
48.46,47.26,4,611.268694748672,260.386286772324,BSk
47.48,35.15,86,108.264331913443,151.79373182651,Dfb
47.4,36.15,135,77.5814355210559,152.528140969358,Dfb
47.16,35.2,87,73.4044213538623,178.80499789088,Dfb
47.2,36.2,222,55.9860568205277,155.899686691779,Dfb
47.37,37.29,266,37.158472491323,143.790614924487,Dfa
47.48,38.3,172,36.6057592387254,155.610601835593,Dfa
47.34,38.53,43,17.934654362386,187.262994736849,Dfa
47.42,40.16,125,70.1101930928727,255.63117719328,Dfa
47.35,41.06,52,136.086797380032,266.444722235045,Dfa
47.44,42.15,104,218.627907423416,265.811624701494,Dfa
47.38,43.09,49,288.401823462159,264.307319705873,Dfa
47.56,44.42,7,389.651964388657,266.993100986827,Dfa
47.25,47.15,16,593.698723456291,270.844603580372,BSk
47.54,48.48,10,693.89095807168,268.97711326147,BSk
46.5,35.22,39,0,0,Dfa
46.41,35.51,25,6.01632209252278,22.4545312793362,Dfa
47.04,37.3,70,11.2824458398134,126.207833445088,Dfa
46.37,37.48,2,32.6857493216232,80.0545360111767,Dfa
47.12,38.57,15,2.34904610812859,18.7830279322866,Dfa
47.07,39.25,4,3.42069319078509,12.7841579321454,Dfa
46.44,38.16,3,6.84563529958429,192.950813868334,Cfa
47.15,39.49,77,17.5197778928026,235.234714553154,Dfa
46.34,39.38,14,68.9941532469329,243.464488916161,Dfa
47.09,42.29,70,226.438225320638,270.250963892932,Dfa
46.33,41.03,112,154.905415763354,302.227874895561,Dfa
46.42,41.44,25,177.918072168818,294.352914520763,Dfa
47.07,43.53,73,320.353486288117,271.350014914938,Dfa
46.34,43.4,108,322.708428141472,285.848789568908,Dfa
47.07,46.18,2,520.941339551126,272.397809588426,BSk
46.55,47.56,17,630.932626615758,278.158836810685,BSk
46.38,49.08,22,728.958435657677,239.034227298761,BSk
46.25,37.57,16,31.6101369043625,53.1533741252079,Cfa
46.02,38.09,5,0.772145610822003,89.9964020888227,Cfa
46.04,38.58,17,2.22389853289174,0,Cfa
45.51,40.05,79,129.353891104335,298.740241928388,Cfa
46.04,41.58,86,207.984614045515,303.868230198359,Dfa
45.55,43.21,77,336.950744247406,211.300574449167,Dfa
46.22,44.2,150,385.498483149698,285.792754512656,Dfa
46.11,45.21,7,463.716775613324,285.300094783925,BSk
46.16,48.02,18,647.005960255162,236.372110584279,BSk
45.48,47.13,18,548.072553163704,237.67962070365,BSk
45.19,37.23,2,12.4548995251933,10.8590312125175,Cfa
45.14,36.45,5,4.51647258983289,169.992062195565,Cfa
45.38,38.56,23,72.7326671126508,303.670404388065,Cfa
45.17,38.07,9,47.5935933295196,299.570115653262,Cfa
45.02,39.09,33,84.7108036353878,199.19683433711,Cfa
45.26,40.34,80,163.155914420839,303.665470070185,Dfa
45.03,42.01,467,237.905955191177,218.470438684344,Cfa
45.21,42.51,134,277.709596375172,205.15781625623,Cfa
45.06,43.26,158,294.144170646106,217.510021596026,Dfa
45.24,44.12,75,351.995978311304,218.7931191197,Dfa
45.2,46.02,3,458.504642389151,234.999951769978,BSk
45.26,46.33,18,482.306732120261,236.217810608668,BSk
45.23,47.21,23,539.17254581077,240.582788620438,BSk
45.24,47.48,25,558.229145572779,241.735339832543,BSk
52.23,50.29,64,964.550009308554,239.421772617567,Dfb
51.52,50.2,70,921.292629682101,243.353970188422,Dfb
52.26,53.08,101,1135.13705328359,246.165310314863,Dfb
52.05,53.38,136,1144.862018107,247.8684834951,Dfb
52.13,57.24,523,1397.33339440699,254.339311779175,Dfb
51.52,58.11,339,1439.33736493744,258.204999851083,Dfb
52.26,60.21,310,1597.34645064111,257.978030107234,Dfb
52.18,61.19,279,1652.89832299269,13.8714288074089,Dfb
52.28,64.4,110,1597.1511728637,9.57204375063628,Dfb
51.53,66.2,222,1662.64700179557,6.38467903667203,Dfb
51.49,68.22,308,1651.67546861707,5.9835916096402,Dfb
52,70.57,384,1583.25224596787,2.3775602846398,Dfb
51.15,51.24,36,970.33512152071,248.205377980993,Dfa
51.02,54.06,105,1152.45649940097,254.501233778016,Dfa
51.47,55.13,109,1237.72381108564,254.011374570408,Dfb
51.25,56.25,131,1306.82832818673,256.808609717183,Dfb
51.01,55.38,144,1241.61540173717,256.665686018052,Dfb
51.05,62.42,230,1728.29385208592,264.954893832947,BSk
51.36,67.34,272,1673.08383989969,7.28071160643697,Dfb
51.37,69.48,312,1657.38148733091,3.98368095294137,Dfb
51.08,71.22,348,1684.09341934183,1.23472097497711,Dfb
51.38,73.1,397,1650.80536431314,358.677995202522,Dfb
50.15,52.34,33,1010.60733958255,256.490681544934,BSk
50.45,56.32,178,1294.28962360927,260.695428910362,Dfa
50.18,57.14,227,1347.65740470551,262.950978638965,Dfa
50.12,51.1,16,924.218569271545,254.424419405166,BSk
50.08,55.42,142,1224.68478359954,261.380503492258,Dfa
49.57,60.08,229,1552.72686507764,268.439211524335,BSk
49.59,61.29,221,1639.99024290127,269.34164692513,BSk
49.38,63.3,136,1785.37202191288,271.593299804814,BSk
50.08,65.14,142,1831.6266657911,7.31291265408402,BSk
50.13,66.5,343,1815.33306988001,5.42922064009076,Dfa
49.45,66.09,229,1893.45841312244,5.77389586959856,BSk
49.53,69.31,350,1862.32527851327,3.79339188747917,Dfb
49.57,71.35,422,1851.79303187149,0.942715117760031,Dfb
49.48,73.08,555,1861.99643336357,358.852360204929,Dfb
49.13,50.18,7,834.871490449404,259.711001101517,BSk
49.03,51.52,4,929.564070329382,262.410997985887,BSk
49.04,54.41,103,1139.22771090374,265.727930226001,BSk
49.09,57.07,236,1333.02558956462,267.971035184833,Dfa
49.15,59.33,260,1497.59566155018,269.555663956819,BSk
49.14,57.4,234,1357.2232816481,268.022605609013,Dfa
48.5,62.06,82,1699.58905422492,273.931864671607,BSk
48.49,64.37,122,1869.3419167523,275.26969418238,BSk
48.53,68.05,506,1980.42835644736,5.23674567285218,BSk
48.57,72.51,656,1962.6438240225,359.667534513422,Dfb
48.27,52.55,0,998.378042516308,268.508310192129,BSk
48.12,54.56,73,1147.28060913925,270.927722988317,BSk
48.44,56.02,186,1254.94750945756,270.286447928924,BSk
48.13,57.07,151,1333.45778563649,272.492550584855,BSk
48.38,58.3,397,1423.33291528356,272.12373540298,BSk
48.28,58.35,404,1427.48382940055,272.594177174874,BSk
48.37,61.16,114,1634.33274373884,273.894983238249,BSk
48.15,62,74,1698.25688919231,275.175878863915,BSk
48.18,69.39,361,2011.77461471341,3.41569169011024,BSk
48.42,71.38,488,1979.61759833095,0.844058278013051,Dfb
47.4,51.35,15,909.742425828073,272.059827480617,BWk
47.51,59.37,176,1499.6890671989,255.704004145719,BSk
47.5,66.45,508,2022.94921706267,263.941584662834,BSk
47.48,67.43,345,2096.01892895054,264.915338235164,BSk
47.51,72.05,810,2080.45781903275,359.962289304826,Dfb
47.31,70.54,471,2104.48830190002,1.8400277952581,BSk
47.27,74.49,620,2111.205218066,357.23581606747,BSk
47.01,51.51,15,924.412939681978,274.818263369063,BWk
46.45,50.1,24,800.701636317431,241.735158255345,BSk
46.48,53.55,18,1044.15136355626,250.633287966381,BWk
47.02,55.08,45,1174.00864600112,250.817171615922,BSk
46.43,59.1,114,1454.1715969872,259.813266671045,BWk
47.05,61.13,79,1618.62779697044,259.811208531228,BWk
46.47,61.4,56,1628.93026790475,262.317507350736,BWk
46.43,62.3,80,1696.79411307827,263.406877646912,BWk
46.53,64.4,79,1857.89056165155,265.088425745979,BWk
46.35,68.37,276,2160.62476929361,268.952530666445,BWk
47.12,73.21,581,2124.55729923967,358.829690424172,BSk
46.54,75,352,2194.30705676947,356.727343321837,BSk
46.14,54.29,16,1086.83692590036,254.007094382877,BWk
45.46,62.07,68,1669.42763495741,266.435103068689,BWk
46,70,325,2251.56773832368,2.3536012407489,BSk
46.02,73.32,344,2247.02144876993,358.762613955311,BSk
45.01,50.02,22,732.396607958602,252.487432289166,BWk
45.24,56.07,82,1200.75857972571,261.124124938109,BWk
45.15,55.05,74,1120.26724162375,260.251112984495,BWk
45.41,59.55,80,1473.00159659103,264.268240953699,BWk
45.31,64.05,101,1822.59334207033,266.947705275712,BWk
45.15,67.04,138,2056.12775514462,269.771534785085,BWk
45.06,73.58,349,2253.76234543002,198.821291836819,BSk
51.42,75.22,234,1654.03141522589,355.347591448155,Dfb
52.17,76.57,123,1580.53808967025,352.910897227197,Dfb
52.21,78.2,149,1592.37852039957,350.28749891544,Dfb
51.29,77.46,144,1685.61316197967,351.966446690765,Dfa
52.3,80.12,168,1608.03795428739,347.243421429762,Dfb
52.15,79.08,143,1609.7519525659,348.957222632216,Dfb
52.01,80.22,208,1640.99529163922,347.337553666746,Dfb
52.13,82.15,196,1660.26991823756,344.407507901246,Dfb
51.3,81.13,215,1732.06615805983,346.612448412159,Dfb
51.4,82.44,240,1743.82567330705,344.713272960437,Dfb
51.09,82.12,356,1771.39537569648,345.429551826227,Dfb
51.4,84.19,411,1778.21954513646,342.389082588654,Dfc
51.58,84.57,260,1767.28841153942,341.704253830675,Dfb
52.01,85.54,331,1744.02158923772,339.962986609798,Dfb
51.26,86,420,1833.2430735011,340.27699699985,Dfc
52.16,87.1,322,1760.60398983794,348.213352062488,Dfb
51.48,87.16,400,1835.50369571407,348.606378759251,ET
50.57,90.18,983,1981.39486706401,345.613982867722,BSk
52.07,92.17,581,1859.70767374749,341.978305449568,Dwc
51.17,91.4,836,1939.67603585608,343.724672368904,Dwb
52.37,94.34,1043,1877.37691162204,339.210311281904,Dfc
52.16,93,665,1868.24498537957,340.934056412569,Dwc
52.09,93.55,862,1888.02193468333,340.395181682695,Dfc
51.42,94.27,629,1974.84331913824,340.338298544248,Dfb
52.28,96.22,920,1933.98492456446,337.344369148345,Dfc
51.3,95.4,706,2014.43813811036,339.302890522934,Dfc
50.48,75.42,504,1759.34779928952,355.323862110766,Dfb
50.52,78.21,148,1777.98838613841,351.272375360217,Dfa
50.21,80.15,196,1835.8163157958,348.768387669964,Dfb
50.38,81.55,320,1838.40633192491,346.776952655392,Dfb
50.2,83.33,809,1889.04683052176,344.634156302668,Dfb
50.57,84.55,1037,1873.82260835596,342.778023662208,Dfc
50.44,86.09,832,1921.3764408905,341.064431114427,Dfc
50.38,87.56,1937,1960.93888318487,348.813138238173,Dfc
50,88.4,1758,2014.32552187702,348.060835540011,ET
50.23,90.26,1850,2019.43017282876,345.782104995021,ET
50.17,95.1,1101,2125.32915335183,340.746588941782,Dfb
50.36,97.31,1310,2032.90767126186,119.971799492129,ET
49.23,75.31,812,1897.31730849861,355.806882527774,BSk
49.12,77.22,842,1922.72973692344,353.264180850893,Dfb
49.35,81.03,334,1942.1449828017,348.180233620526,Dfb
49.13,81.13,455,1967.57593300568,348.196410734698,Dfb
49.58,82.38,292,1938.72998470122,346.322236844288,Dfb
49.12,84.31,401,2023.62342684,344.363527752998,Dfb
49.11,85.37,1081,2046.26833015084,343.159142960637,Dfb
49.44,86.33,1800,2032.25114430744,341.784986278341,Dfc
49.58,86.42,2050,2019.51762546544,341.551126019438,ET
48.18,74.58,780,2010.48545383303,356.985210712394,Dfb
48.16,77.19,699,2028.53045118326,353.644652271536,Dfb
48.1,78.25,643,2044.75629529554,352.334723011868,BSk
49,79.2,618,1956.0572291551,350.72283180283,Dfb
48.45,82.22,511,2058.41333619923,347.310877580387,Dfb
48.33,83.41,427,2091.67885612252,346.005798570705,Dfa
47.05,79.43,422,2172.90534671849,351.346229841337,BSk
47.58,80.27,655,2124.93468591491,350.117540711832,Dfb
47.07,81.37,501,2195.67098611792,349.107532459874,Dfb
47.48,82.5,548,2168.2253227765,347.59921405579,Dfc
47.28,84.55,603,2225.81190357241,345.478397379095,BSk
46.33,76.52,340,2226.02732642436,354.980467102206,BSk
46.1,80.56,397,2290.86653075904,350.478298179944,Dfa
